url,title,description,category
https://surfit.io/link/KbD0q,Vue Component 말아버리기,"이번 글에서는 기존 Vue 프로젝트에 SFC로 작업되어 있는 컴포넌트를 Rollup.js 번들러를 사용하여 라이브러리로 빌드하는 과정을 소개하려 합니다.





얼마 전, 소매 고객을 위한 간편결제 서비스인 ‘신상페이’ 개발을 담당했습니다. 결제 서비스인 만큼 소매 프로젝트에 의존성을 가졌다고 판단하여 REST API를 사용하는 SPA 환경인 신상마켓 소",Vue.js
https://surfit.io/link/KQnLz,Reactive Watcher가 업데이트 하는 3가지 방법,"Watcher가 어떻게 값을 업데이트 하는지, View와 data의 업데이트 순서가 어떻게 결정되는지에 대해 야야기 하도록 하겠습니다.export function defineReactive (
  obj: Object,
  key: string,
  val: any,
  customSetter?: ?Function,
  shallow?: boolean
) ",Vue.js
https://surfit.io/link/KPkeP,"Reactive - Observer, Dep and Watcher","Observer와 Dep, Watcher에 대해 이야기 하도록 하겠습니다. Vue는 data가 변경되면, 자동으로 웹페이지를 업데이트 합니다. 이 때 감시자(옵저버) 패턴을 사용하는데, 옵저버 패턴에 관한 사전 지식이 있다면, 이해 하는데 도움이 될 것 같습니다.이전 포스트(4. Initialize - _init 함수)에서는 Vue 인스턴스 생성시 초기화 ",Vue.js
https://surfit.io/link/KgJ0L,VuePress 테마 설정,"테마와 관련된 설정은 기본적으로 .vuepress/config.js 에 입력하면 된다. prefix가 vuepress-theme- 일 경우, 생략할 수 있다. 참고로, vuepress의 기본 테마는 node_modules/@vuepress/theme-default 에 들어있으며, config.js에 theme를 지정하지 않으면, default는 @vuepr",Vue.js
https://surfit.io/link/KyGLR,"제목은 Vue에서의 데이터 시각화로 하겠습니다, 근데 이제 Chart.js를 곁들인","모니터링 앱을 통해 측정된 데이터를 서버에서 한 번 가공해주고, 프론트엔드에서는 이를 차트로 시각화해주면 되었습니다. 하지만 생각했던 것보다 복잡한 요구사항들과 저의 경험 부족으로 인해 생각했던 것보다는 시간을 오래 쏟게 되었죠.

그래도 삽질을 거듭한 덕분에 주어진 요구사항을 만족하는 컴포넌트를 제작할 수 있었습니다. 재사용성과 확장성을 사전에 염두해서 ",Vue.js
https://surfit.io/link/312jW,vue-cli에서 speed-measure-webpack-plugin 사용하기,"webpack의 소요 시간을 측정해주는 플러그인인 speed-measure-webpack-plugin을 vue-cli에서 사용하는 방법을 기록해두려 한다.

speed-measure-webpack-plugin
vue-cli에 적용하기 위해선, 우선 이 플러그인이 어떻게 동작하는지 알아둘 필요가 있다.
공식 도큐먼트에 따르면

다음과 같은 webpack co",Vue.js
https://surfit.io/link/37a4m,vue-meta와 Meta tag,"Semantic-Tag와 함께 SEO 향상을 위해 meta tag를 프로젝트에 적용하면서 meta tag의 역할과 기능, 그리고 Vue.js에서는 meta tag를 동적으로 어떻게 변화시킬 수 있는지 알아보자.

&lt;meta&gt;는 &lt;head&gt;안에서 사용하는 meta data를 설정하기 위한 태그다. 여기서 meta data란, 데이터를 설",Vue.js
https://surfit.io/link/5zZ91,Vue 3 컨퍼런스 키노트 내용요약 (Vueconf.US),"한국 시간 2021년 4월 16일 22시에 온라인 컨퍼런스에서 발표한 내용 간단 요약
Vueconf.US 사이트 : https://us.vuejs.org/
Vue 최근 동향
매주 1.58M devtools extension 사용자 
매달 9.4M npm 다운로드
작년에 비해서 Devtools는 1.1M에서 1.58M으로 43.6% 증가, npm은 6.2M에",Vue.js
https://surfit.io/link/KYZ6g,"Vue.js 3 정리하기 (Vue-CLI 4, Vue 3, Composition API, TypeScript, Vuex 4)","Vue.js 3 버전에 대한 글입니다. 이런 방식도 있다는 참고하는 글이며, 무조건 이 글의 내용이 정답은 아닙니다. 이상하거나 틀린 부분에 대해 피드백해주시면 감사하겠습니다. 저의 경험과 구글링을 통해 작성된 글입니다. 내용이 길기 때문에 목차를 참고하시면서 원하시는 부분을 참고하시면 될 것 같습니다. 어느 한 부분을 깊게 적는다기보다 얇고 넓은 메뉴얼같",Vue.js
https://surfit.io/link/wWnQy,Vue.js 화살표 함수(arrow function) 주의점,"Vue.js의 data 및 lifcecycle hook(created, mounted…)에서 화살표 함수를 사용하면 어떻게 될까요?


this가 undefined라고 합니다. 왜 이런 일이 발생할까요?
공식문서에 설명이 나와 있습니다.

Vue instance는 몇가지의 초기화 과정을 거칩니다. created, mounted 등의 생명주기 훅들은 this",Vue.js
https://surfit.io/link/w6zkb,React와 Vue에서 같은 앱을 만드는 차이,"React와 Vue에서 똑같은 앱을 만들었습니다. 차이점은 다음과 같습니다.

몇 년 전, 나는 React and Vue에서 상당히 표준적인 To Do App을 만들려고 노력했습니다. 두 앱 모두 기본 CLI (React 용 create-react-app 및 Vue 용 vue-cli)를 사용하여 구축되었습니다.

나는 원래 쓴 기사는 바이러스 성가는 끝났다",Vue.js
https://surfit.io/link/w80j1,뷰 컴포넌트 이름이 필요한 이유,"뷰 컴포넌트 이름이 필요한 경우를 전혀 찾지 못하다가 필요한 경우를 발견해서 기록을 남겨둔다.
뷰 컴포넌트의 이름을 정의하는 2가지 방법(class based)
1. @Component 에 등록하는 방법
@Component({
  name: 'Overview',
  components: {Comment},
  filters: {
    phoneNumber",Vue.js
https://surfit.io/link/KrZz0,Vue Component provide/inject 이해하기,"vue.js에서 provide/inject api는 보통 많이 사용하지는 않는다. 핵심적인 요소 간주하기에는 무언가 부족하기 때문이기도 하며, Vue.js 공식 문서에서 provide/inject는 일반 애플리케이션 코드에 사용하지 않는 것이 좋다고 명시되어있기 때문이다. 하지만 모르는 것보다 아는 것이 이득이며 때로는 이 provide/inject가 도움",Vue.js
https://surfit.io/link/KrZ8o,Vue 3 가볍게 훑어보기,"오늘 준비한 글은 다들 이미 들으셨을 Vue.js의 신규 버전에 대한 포스팅입니다. 뷰 공식 사이트에서 뷰 3 공식 문서를 확인하실 수 있는데요. 이 사이트를 모두 한 번에 정리하긴 양이 너무 방대하여 이번 글에서는 기존 Vue.js와 비교하여 알아두면 좋을 점 그리고 신규 문서에서 꼭 한 번씩 살펴보면 좋을 만한 내용 등을 전달하려 합니다.

오늘 간단히",Vue.js
https://surfit.io/link/5zo1j,2020년과 이후 JavaScript의 동향 - 라이브러리와 프레임워크 1,"어느 한 프레임워크가 독보적인 위치를 차지하지 않는 상태는 많은 이들에게 희망과 고통을 동시에 안겨준다고 할 수 있습니다. 대체로 3(+1)대 프레임워크라고 하는 React, Angular, Vue.js(그리고 Svelte) 중 하나를 선택한다면 괜찮은 선택이라 할 수 있을 것입니다. 하지만 빠른 속도로 변화하는 생태계는 지속적으로 그리고 끊임없이 이들 중",Vue.js
https://surfit.io/link/wkb0z,Jest와 Vue Test Utils(VTU)로 Vue 컴포넌트 단위(Unit) 테스트,Vue Test Utils(VTU)는 Vue.js 환경에서 단위 테스트를 하기 위한 공식(Official) 라이브러리입니다.Jest는 페이스북에서 만든 테스트 프레임워크로 Vue Test Utils에서 권장하는 테스트 러너입니다.두 가지 오픈 소스를 이용해 Vue 애플리케이션의 테스트를 진행합니다.이 글에서는 Jest 24버전 이상을 기준으로 설명합니다.J,Vue.js
https://surfit.io/link/KQAOn,VUE 컴포넌트 재활용을 위한 설계,"이글은 VUE컴포넌트 개념이 어느 정도 있는 사람을 기준으로 작성되었습니다.
브랜디 관리자가 bootstrap을 사용하기 때문에 코드에 bootstrap UI가 사용되었습니다.




VUE를 프로젝트에 도입하고 만족도가 매우 높습니다. 컴포넌트를 구현하고 조립하는 과정은 오래전부터 만들고자 했었던 이상적인 개발 환경과 비슷하다고 생각합니다. 하지만 막상 ",Vue.js
https://surfit.io/link/KpW7d,Jest를 이용한 vuejs 프로젝트에 Unit Test 도입,"웹 프론트 개발을 할 때 대부분 반복적인 테스트 작업을 하고 있습니다. 하나의 기능을 개발하고 웹 브라우저에 접속하여 기능을 테스트하고 수정하고 합니다. 이러한 반복된 테스트 작업을 줄이기 위해 코드로 작성해서 자동화를 하게 되면 테스트가 누락되거나 잘못 검증하는 등의 실수도 방지할 수 있으며, 이는 곧 코드의 품질 향상으로 이어지게 됩니다.

그래서 현재",Vue.js
https://surfit.io/link/3N8XA,"React의 고차 컴포넌트(HOC) 패턴, 이제는 Vue에도 적용해보자","믹스인과 HOC은 여러 컴포넌트 간 공유되는 로직을 관리하는 방법들입니다.

Vue에서 컴포넌트 간에 공유되는 코드를 재사용할 수 있는 방법을 얘기해보라면, 가장 대표적으로 믹스인(Mixin)을 이야기 할 수 있을 것 같습니다. 공식 홈페이지에서도 믹스인을 첫 번째 방법으로 이야기 할 만큼 대표적인 예시죠.

믹스인을 사용하는 법은 간단합니다. 믹스인 객체",Vue.js
https://surfit.io/link/KQpM6,V8Js 로 Laravel 에서 Vue Server Side Rendering 구축하기,"서론
세상에나, 이게 가능하다니… 사실 예전에 V8Js 를 봤을 때에는 크게 기대를 안했는데, 왜냐하면 자바스크립트 프레임워크는 나날이 복잡해져가는데 Node로 V8 을 고유하게 사용하는 것도 아니고 PHP 에서 불러다 쓰면 잘 안될거라 생각했기 때문이다 (내가 잘 몰랐기 때문에… ㅎㅎㅎ). 그런데 이번에 회사에서 적용 시켜보니 잘 되더라. WOW :D
P",Vue.js
https://surfit.io/link/5znaX,"리소스 우선순위 - preload, preconnect, prefetch","Critical Rendering Path 최적화에서 이야기한 리소스 우선순위를 지정할 수 있는 link 태그의 preload와 preconnect, prefetch에 대해 이야기하도록 하겠습니다.현재 페이지에서 사용될 것이 확실한 리소스들을 preload해야 합니다. preload는 브라우저에게 현재 페이지에서 필요한 리소스를 빠르게 가져오게 합니다.&l",Vue.js
https://surfit.io/link/00ngn,Vue.js로 크롬 확장 프로그램 만들기 강의 - 1부,"크롬 확장 프로그램은 이미 여러분들에게 익숙한 웹 기술로 쉽게 개발할 수 있고, React와 Vue같은 SPA 방식의 프레임워크에 매우매우 잘 어울립니다. 심지어 최초 한 번만 5달러를 지불하면, 평생 무료로 앱 배포가 가능합니다.

때문에 이 강의를 계기로 더욱 많은 사람들이 확장 프로그램을 만들었으면 좋겠다는 취지로 이 강의를 만들게 되었습니다.
저는 ",Vue.js
https://surfit.io/link/2vQWj,Vue 3의 setup 기능이 제공하는 간결한 컴포넌트 문법,"Vue는 스크립트, 마크업, 스타일시트를 한 파일 안에서 작성할 수 있는 SFC(Single File Component) 문법으로 컴포넌트를 작성할 수 있는 *.vue 파일을 지원한다. SFC는 아래와 같은 방식으로 작성할 수 있다. template 태그 안은 마크업이며 script 안에서 선언한 변수를 사용할 수 있다. 마크업 안에서는 style  태그 ",Vue.js
https://surfit.io/link/YAA1A,자식 컴포넌트의 CSS(SCSS)를 정의할 수 있는 딥셀렉터(v-deep) 설정하는 방법,"컴포넌트를 내 Vue 프로젝트의 자식 컴포넌트로 불러와서 사용하는 경우가 있는데 그 컴포넌트를 어떻게 CSS를 적용해서 내 입맛에 맞추어 스타일을 변경하고 싶으나 그게 생각처럼 되지 않는 경우가 있습니다.  그걸 되게 하는 방법을 설명해 보려고 합니다. 
자식 컴포넌트의 CSS에 쉽게 접근이 되지 않는 이유
이렇게 되는 이유는 웹 컴포넌트의 중요한 측면인 ",Vue.js
https://surfit.io/link/KE0WE,"페이징 테이블(Paging Table) 구현 (feat. Spring Boot, Vue.js)","조회 버튼을 클릭 시 search 함수를 데이터를 조회합니다.
  fetchList 함수에 page 정보를 전달하여 API 요청을 수행합니다.
  응답이 오면 컴포넌트(component)의 스테이트(state) 정보를 변경합니다.
  정렬 기준과 정렬 방향을 선택할 수 있는 두 개의 select 박스를 추가합니다.
  정렬 기준과 정렬 방향이 바뀔 때마다 ",Vue.js
https://surfit.io/link/KpyGJ,View Render - Patch,"컴파일러에서 이야기 한 mountComponent 함수에서 view를 랜더링 하는데 사용된 2가지 함수인 _render()와 _update()에서 호출하는 render 함수와 __patch__ 함수에 대해 이야기 하도록 하겠습니다.mountComponent 함수에서 view를 랜더링하는데 _render, _update 두가지 함수가 사용됩니다.export ",Vue.js
https://surfit.io/link/w4Pq7,Vue 코어 함수,"Vue의 코어 함수를 찾고, Vue의 큰 구조에 대해 이야기 할 것입니다. Vue의 큰 구조를 이해하면, 코드를 분석 할 때, 자세히 봐야할 파일과 그렇지 않아도 되는 파일들을 구분 하는데 도움이 될 수 있습니다.1. Introduction - Vue Code 분석에서 src/platforms/web/entry-runtime-with-compiler.js ",Vue.js
https://surfit.io/link/378bq,Vue 2.x버전에서 Swiperjs를 설치하고 사용해보자 (Feat. IE 11),"IE11을 지원해야 하는 프로젝트에서 Vuejs 2.x 버전을 사용할 경우 Swiper를 설치하는 방법과 Vuejs 내에서 Swiper를 적용할 때 참고해봐도 괜찮을 몇 가지 사례입니다.

브랜디에서는 반응형으로 제작된 서비스 및 컨텐츠들이 많은데, 다양한 슬라이더를 혼용해서 사용하고 있었기 때문에 작년 8월에 이 슬라이더들에 대한 통합 작업을 진행했습니다",Vue.js
https://surfit.io/link/wo6dM,Vuepress 시작하기,"vuepress 이전에 SSG(Static Site Generator) 에 대한 이해가 필요하다. SSG는 한국말로 정적 사이트 생성기 이며, 말 그대로 html, js, css 로만 만들어진 사이트를 의미한다. 감이 잘 안잡힌다면 동적 사이트 라는 개념을 생각해보자. 동적 사이트(Dynamic Site) 아마 다음과 같은 기술(혹은 프로그래밍 언어, 프레",Vue.js
https://surfit.io/link/3qkqj,Vue의 Vuetify로 대규모 프로젝트 SCSS(CSS) 진행하는 방법,"Vue는 하나의 파일에 구조(Template)와 구현(javascript), 표현(CSS)을 모두 다 담고 있기 때문에 풀스택(Full Stack) 개발자에게는 더할 나위 없이 편한 구조이지만 대규모 프로젝트 처럼 개발자, 디자이너, 퍼블리셔가 별도로 존재하는 경우에는 상당히 불편할 수 있는 구조를 가지고 있습니다. 개발자가 개발하는 파일을 퍼블리셔도 동일",Vue.js
https://surfit.io/link/37qMD,Vite부터 시작하는 Vue 3 생활,"Vue 3는 이번에 용량 개선과 성능 향상을 위해 처음부터 다시 설계한 구조와, 트리 쉐이킹(라이브러리의 필요한 부분만 가져와서 빌드)과, 타입스크립트 지원등을 통하여 메이저 체인지라는 이름이 아깝지 않도록 개발되었다.
더 높은 수준의 트리 쉐이킹 이용을 위해, 그리고 더 나은 개발 환경을 위하여 Vue팀은 로컬 개발 서버에 여러가지 확장 플러그인을 담은 ",Vue.js
https://surfit.io/link/wJaaB,Vuex VS Event Bus,"Vue에서 컴포넌트 간 통신은 props와 emit을 통해서 주고받는다.
보통 이런 관계는 상위 컴포넌트인 부모 컴포넌와 하위 컴포넌트인 자식 컴포넌트에서 가지는데 자식 컴포넌트의 깊이에 따라 props와 emit이 많아지므로 관리에 어려움이 있거나 부모-자식 관계가 아닌 전혀 다른 컴포넌트에게 파라미터 또는 값을 전달할 수가 없다는 문제점이 있다. 이런 ",Vue.js
https://surfit.io/link/37jNM,프로젝트를 간편하게 최신화 하는 방법,"프로젝트는 시간에 흐름에 따라 점점 레거시화 될 수 있습니다.

꾸준한 유지 관리로 최신 버전의 런타임과 프레임워크를 사용하도록 하는 것이 개발 환경에 대한 부채를 쌓아가지 않는 방법 중 하나라고 생각합니다.

지난 9월에는 Vue 3의 공식 릴리즈가 있었습니다.

마이그레이션 빌드가 나오기 전, 추후 Vue 3의 도입이 어렵지 않도록 현재 사용하고 있는 ",Vue.js
https://surfit.io/link/3Xdgb,Vuex 시작하기 3 - Actions 와 폴더 구조화,"이 글은 Vuex 시작하기 1, Vuex 시작하기 2에 이어 Vuex 의 마지막 부분인
Actions 와 폴더 구조화 방법을 소개합니다. 지난 글에서는 mutations 까지 다뤘습니다.

Actions 란?
Mutations 에는 순차적인 로직들만 선언하고 Actions 에는 비 순차적 또는 비동기 처리 로직들을 선언한다.
그렇다면 왜 처리 로직의 성격에",Vue.js
https://surfit.io/link/wmOGO,Vuex 시작하기 2 - Getters 와 Mutations,"이 글은 Vuex 시작하기 1에 이어,
Vuex 의 Getters, Mutations 를 소개합니다. 지난 글에서는 state 까지 다뤘습니다.

Getters 란?
중앙 데이터 관리식 구조에서 발생하는 문제점 중 하나는
각 컴포넌트에서 Vuex 의 데이터를 접근할 때 중복된 코드를 반복호출 하게 되는 것이다.
예를 들어, 아래와 같은 코드가 있다.


c",Vue.js
https://surfit.io/link/3Bk91,Vuex 시작하기 1 - Vuex와 State,"이 글은 Vue.js의 컴포넌트와 컴포넌트 통신 방법을 알고 계신 분들이 읽기 좋습니다.
Vue.js를 잘 모르시거나 이제 막 시작하시는 분들은 Vue 입문 가이드를 먼저 읽어보시고 오세요 :)

Vuex란?

Vue.js의 상태 관리를 위한 패턴이자 라이브러리입니다. 다른 상태 관리 패턴이나 라이브러리와 비교했을 때 뷰의 반응성(Reactivity) 체계",Vue.js
https://surfit.io/link/wJ9VV,Vue.js에서 SCSS(SASS) 사용하기,"SCSS란 css의 문법적 불편함을 보안하기 위한 CSS 전처리기(Preprocessor) 중에 하나로 CSS와 비슷한 문법을 제공해 퍼블리셔들에게 인기 있는 CSS Preprocessor 입니다. SCSS는 일반적인 CSS에서 제공하지 않는 변수, 믹스인, 중첩구조 등 여러 유용한 기능들은 제공하는데 VUE에서 이러한 기능을 사용하기 위해서는 일반적으로 ",Vue.js
https://surfit.io/link/3qyxV,React를 Vue.js보다 선호하는 이유,"가장 뜨거운 두 프론트엔드 라이브러리 중 React를 더 선호하는 이유를 정리 해 보았습니다.
회사에서 나는 주로 SPA 기반의 웹 프론트엔드를 개발한다.  전 회사에서는 React를, 현 회사에서는 Vue.js를 메인 기술로 사용했으니 이 분야에서 요새 가장 많은 관심을 받는 두 기술을 각각 몇 달 씩 경험한 셈이다. 그 결과 나름대로 내린 결론이 있는데",Vue.js
