url,title,description,category
https://surfit.io/link/P1ZoN,Troubleshooting 가이드 톺아보기,"최근 여러 고객사에서 ""404 오류가 났는데 어떻게 해야 하나요?"", ""Access unavailable 오류 났어요!"", ""오류 코드 정리된 게 있나요?"" 등의 문의에 답변을 하다 보니 정작 본인의 개발 일정에 차질이 생겼다는 것이었는데요. 특정 문의에 동일한 답변을 계속해야 할 뿐만 아니라 동일한 내용에 대해 두 명의 개발자가 각각 문서를 작성하는 일도",일반 개발
https://surfit.io/link/9RBo7,풀스택 개발자에 대해서 어떻게 생각하나요?,"풀스택 개발자란 GUI 프론트엔드부터 데이터베이스 백엔드에 이르는 모든 소프트웨어 스택을 이해하는 개발자를 말한다.


풀스택 개발자는 데이터베이스, 서버, 시스템 엔지니어링 및 클라이언트의 모든 작업을 처리할 수 있는 엔지니어입니다.


풀스택 개발자, 폴리글랏 개발자 모두 하나의 범주를 넘어 다양한 환경 및 플랫폼을 이해하고 사용되는 대부분의 언어와 지",일반 개발
https://surfit.io/link/9RB60,월간 개발자스럽다 #74,"#retrospective
리눅스 아버지 ""한국은 30년간 리눅스 발전 충분한 역량 있어""
강력한 기술적 배경과 다수의 거대한 기술력 있는 기업들을 가진 한국은 향후 30년간 리눅스 발전을 위한 역량을 갖추고 있다고 생각한다 ─ 리누스 토발즈(Linus Benedict Torvalds) 
#opensource #korea
[10분 테코톡] 🔮 히히의 OSI",일반 개발
https://surfit.io/link/Q6ZD0,"개발자가 기획, 디자인에 참여해야 하는 3가지 이유"," 얼마 전에 제품 관리, 기획의 필독서로 추천을 받은 마티 키건의 ""인스파이어드""를 읽었습니다. 프로덕트 디자이너로 기획과 디자인을 하는 입장에서 책에 나온 다음 내용에 공감이 참 많이 갔습니다.(워터폴) 모델에서 놓치는 가장 큰 기회는 엔지니어들이 너무 늦게 참여한다는 것이다.제품 개발에서 작은 비밀이 있다면 엔지니어가 보통 혁신을 하는 데 가장 훌륭한 ",일반 개발
https://surfit.io/link/jlypJ,블랙베리 OS 지원이 공식적으로 중단된다,"1월 4일부터 블랙베리(BlackBerry)가 블랙베리 OS 서비스 중단을 공식 발표했다. 2016년, 블랙베리 스마트폰 사업 철수와 함께 중국의 TCL과 파트너십을 맺어 휴대폰 위탁 생산, 블랙베리 OS 지원만 제한적으로 진행해 왔던 이들이 마침내 블랙베리 7.1 OS 이하, 블랙베리 10 OS, 블랙베리 플레이북 OS 2.1 이하 버전 등 기존 서비스에",일반 개발
https://surfit.io/link/bbRG1,"주니어를 넘어서, 성장하는 개발자의 길","어려운 취업 경쟁을 뚫고 개발자가 되고 나서도 배움에는 끝이 없습니다. 새로운 프로젝트, 새로운 기술이 기다리고 있기 마련이니까요. 연차가 늘어갈수록 시니어 개발자로 나아가야 한다는 고민까지 더해져 가고요.
얼마 전, 인프런 사무실에는 너무나 반가운 분들이 찾아와주셨습니다. 바로 개발자 이종립 님과 최선혁 님인데요. 스타트업 그린랩스에서 개발자로 일하는 두",일반 개발
https://surfit.io/link/XeBQL,"환상을 현실로, 게임 개발자의 ‘갓겜’의 꿈!","게임, 좋아하세요? 나만의 캐릭터를 만들고 환상의 세계 안을 돌아다니며 우루루 쏟아지는 몬스터를 해치우는 모험 속 주인공이 되는 경험, 다들 한번쯤 있으실 텐데요. 그만큼 게임 개발은 많은 분들의 로망(!)을 자극하는 분야가 아닐까 싶어요.
11월의 어느 날, 인프런은 강남의 한 공유오피스를 찾았습니다. 인디게임 개발 스타트업을 운영하고 있는 게임 개발자,",일반 개발
https://surfit.io/link/dP1X7,구글이 나 대신 일하게 하는 법,단순한 복사 붙여넣기의 반복 업무에서 오는 비효율을 개선하고 싶지 않으신가요?저는 단순 반복 업무가 따분하고 지루하게 느껴졌어요. 단순 반복에만 족히 3일 이상 걸리는 일들도 있어 시간이 아깝기도 했죠. 게으른 저는 이런 업무를 하는 시간에 더 의미있는 일을 하고 싶은 욕심이 생겼어요.이런 단순 반복을 가장 잘하는 친구가 누구일까 생각하다 적임자를 찾았습니,일반 개발
https://surfit.io/link/6Qa7b,[오픈소스 2편] 세상에 공짜는 없다.,안녕하세요. 변변찮은 최변입니다.오픈소스에 대한 쟁점을 살펴보면서 느낀 것이 세상에는 공유하려는 파와 독점하려는 파로 나뉘는 것 같습니다. 물론 공유파가 선(善)이고 독점파(惡)인 것은 절대 아닙니다. 오히려 독점파로 인해 특허권이라는 제도가 생겨 많은 약자들이 이를 통해 보호받고 기술이 오늘날까지 발전한 덕이 크죠. 그러나 공유파의 정신 역시 세상의 발전,일반 개발
https://surfit.io/link/WkVQ8,클로저 매크로에 대해 알아보자,"매크로에 대한 기억어린 시절 즐기던 게임에서는 레벨 업을 위해 지루한 반복 사냥을 해야 할 때가 많았습니다. 제 친구 중 몇 명은 매크로 프로그램을 이용해 반복 사냥을 컴퓨터가 대신하게 했습니다. 매크로를 이용하면 캐릭터가 어떤 방향으로 공격을 하게 하거나, 몇 분에 한 번씩 아이템을 사용하도록 하는 등 일련의 작업을 자동으로 실행할 수 있었습니다. 이처럼",일반 개발
https://surfit.io/link/xrNXv,추천하는 WebStorm Plugin,"좀 더 생산성있는 개발을 위해서는 적절한 플러그인을 사용하는 것을 권장합니다. 특히 일부의 플러그인들은 거의 필수제로 사용되니, 아래 플러그인들을 확인해보시고 필요한 항목들은 설치해보시는 것을 추천드립니다.

기본적인 .env, .ignore 등의 플러그인은 다 설치되어있다고 가정했습니다.생산성에 도움이 되는 플러그인들만 작성했습니다. 테마 / 아이콘 / ",일반 개발
https://surfit.io/link/BlRj1,IT 용역계약 작성시 주의할 점 3가지,"안녕하세요. 변변찮은 최변입니다.이 글을 보고 계시는 대부분 스타트업 관계자 분들은 최소 한번씩은 홈페이지나 애플리케이션 개발 의뢰를 해보셨을 것입니다. 외주 개발 회사 관계자 분들은 지금 이 순간도 컴퓨터를 붙잡고 씨름하고 있겠죠. 그런데 다들 원만하게 개발을 완료하고, 검수 받고, 잔금 처리도 끝내셨나요? 상당수는 개발 용역을 생각하면 아픈 기억이 떠오",일반 개발
https://surfit.io/link/aWxJY,[오픈소스1편] 오픈소스는 저작권에서 자유로울까?,안녕하세요. 변변찮은 최변입니다.대부분의 창작물들이 무에서 유를 창출되는 경우는 매우 드뭅니다. 변호사도 이용약관을 작성할 때에는 [새 문서]를 열어 첫 글자부터 마지막까지 전부 새롭게 작성하지는 않습니다. 기존의 약관들이나 관련 자료들을 해체하고 버무리고 붙여서 커스터마이징하는 것이지요.개발자 분들도 마찬가지일 것입니다. 코딩 하나하나 완전 새롭게 작성하,일반 개발
https://surfit.io/link/kq1dQ,내 맘대로 위클리 뉴스 - 2021년 50주(2021.12.05 - 2021.12.11),"Python How to Visualize the Formula 1 Championship in Python Using the Ergast API and Seaborn  Ergast API의 데이터를 사용하여 F1의 2021년 챔피언십 순위 변화를 시각화하는 방법을 보여줍니다. 이 튜토리얼은 Seaborn을 주로 사용하기 때문에, Seaborn에 관심있으시",일반 개발
https://surfit.io/link/ex8bL,플레이스 데이터 플랫폼 구축기- 어뷰즈 검출 사례,"안녕하세요, G 플레이스 데이터 플랫폼 팀에서 근무하고 있는 이지홍이라고 합니다. 저희 팀은 한국과 일본에서 발생하는 수많은 사용자들의 영수증과 리뷰, 예약 및 업체 정보를 수집해서 Data Lake/Warehouse를 만들고 있습니다.어뷰저를 찾고 제재하는 것은 고품질 서비스를 위해 매우 중요합니다. 이를 위해 여러 서비스 데이터를 한데 모아야 했고 관련",일반 개발
https://surfit.io/link/GAZY2,Log4j 보안 문제와 재현 코드 (feat. CVE-2021-44228),"2021년 12월 9일 Log4j(version 2)를 사용하는 경우 원격 코드 실행(RCE, Remote Code Execution)을 당할 수 있다는 사실이 밝혀졌습니다. 
해커가 원격 PC에서 보안이 취약한 어플리케이션이 동작하는 서버를 조작할 수 있다는 의미입니다. 
보안이 취약한 서버의 명령어(shell)을 사용할 수 있기 때문에 Log4Shell",일반 개발
https://surfit.io/link/exbLG,외부 업체 API 연동 활용기,"보통 매시업은 웹으로 공개된API(오픈API) 를 이용하여 사용자 측에 제공하는 형태가 대부분이지만, 오픈 API가 아닌 이미 오픈 API에서 가공된 데이터를 이용하는 것도 중간 데이터 서빙 역할로써 활용성에 대한 매시업의 의미는 같습니다.외부업체는 리소스를 공급하는 제공자 입장으로IO팀에서는 해당 데이터 리소스를 매시업 하여 서로 다른 백엔드 시스템의 요",일반 개발
https://surfit.io/link/GAlpd,MVC 디자인 패턴,"MVC에서 모델은 애플리케이션의 정보(데이터)를 나타내며, 뷰는 텍스트, 체크박스 항목 등과 같은 사용자 인터페이스 요소를 나타내고, 컨트롤러는 데이터와 비즈니스 로직 사이의 상호동작을 관리한다.
Mozilla에서는 각 구성 요소에 대해 아래와 같이 설명하고 있다.
모델: 데이터와 비즈니스 로직을 관리합니다.
뷰: 레이아웃과 화면을 처리합니다.
컨트롤러: ",일반 개발
https://surfit.io/link/VDenY,뱅크샐러드/마켓컬리/라인이 기술블로그를 잘 운영하는 방법,"PR(Public Relations)가 대중들을 대상으로 개인 또는 회사를 알려서 마켓에 홍보를 하고, 사람을 모으고, 투자를 받고, 매출이 나게 하는 기반활동이라고 한다면DR(Developer Relations), 통상 데브렐(DevRel)이라고 불리는 일은 개발자를 대상으로 회사의 문화와 기술을 알리고 기술 생태계에 회사를 알리고 개발자들을 모으고 기술",일반 개발
https://surfit.io/link/YAVaZ,Amazon CTO 버너 보겔스의 2022년 이후 기술 예측,"ML은 개발자가 코드 검토 및 버그 수정과 같은 일상적인 작업에서 해방되고 개발자가 생성에 더 집중할 수 있도록 합니다. 동일한 기술을 통해 그 어느 때보다 빠르게 정교한 시스템을 작성하고 새로운 계층의 개발자에게 문을 열 수 있습니다. 개발자가 앱 작동 방식을 설명하면, 개발 도구가 자연어 처리를 통해 요청을 해석하고, 완전한 기능의 코드를 다시 제공하는",일반 개발
https://surfit.io/link/DAlN9,"‘요즘IT업계 대세, 클라우드!’ 일하기 좋은 클라우드 기업 BEST 5",요즘 IT 업계에서는 단언 클라우드가 대세입니다.코로나 여파로 많은 기업들이 비대면 환경을 구축하기 위해 서비스형 소프트웨어(SaaS)와 서비스형 인프라(IaaS)를 도입하는 등 클라우드를 채택하고 있습니다.데이터 활용 측면에서도 클라우드는 합리적이라는 평가를 받는데요.대형 IT 기업들은 고객 정보 등 대용량의 데이터를 수용할 수 있는 클라우드로 옮겨가는 ,일반 개발
https://surfit.io/link/4bBoO,외부 시스템 장애에 대처하는 우리의 자세,"외부 시스템 연동은 왜 하나요?
필요한 모든 기능을 직접 개발하고 관리할 수 없기 때문에 각 기능에 맞는 외부 시스템과의 연동을 통해서 서비스를 운영하게 됩니다. 우아한형제들도 당연히, 여러 외부시스템의 도움을 받고 있습니다. 배달의민족 서비스를 예로 들어보면, 간편 로그인을 위한 소셜네트워크 서비스, 가게와 라이더의 위치를 보여주기 위한 지도 서비스, 결",일반 개발
https://surfit.io/link/p1jQ2,오늘의집 MSA Phase 1. 프론트엔드 분리작업,"클라이언트 서버를 만드는 이유
서비스 전체의 MSA 과업을 준비하면서 클라이언트가 가져가야 하는 관심사와 서버가 가져가야 하는 관심사가 서로 다름에도 불구하고, 하나의 Ruby 서버에서 다양한 과업이 수행되다 보니 서로의 관심사가 엮이는 일이 발생하였습니다. 또 Ruby를 Kotlin + Spring 기반으로 변환할 때도 서비스 단위로 클라이언트를 분리할 ",일반 개발
https://surfit.io/link/w4d7X,Release Note 톺아보기,"릴리즈 노트(Release Note)란 소프트웨어 또는 서비스가 출시 또는 업데이트 될 때마다 해당 상품의 배포와 함께 변경 사항, 기능 추가/삭제, 버그 개선 등 변경 사항을 체계적으로 정리하여 정보를 제공하는 문서입니다. 릴리즈 노트는 종이 매뉴얼, 모바일/웹 애플리케이션, 개발자 사이트 등 다양한 소스에 게시될 수 있습니다. 

이러한 릴리즈 노트는 ",일반 개발
https://surfit.io/link/EmYDN,Leetcode 문제를 Pycharm(Jetbrain) 에서 풀어볼까?,Plugins 메뉴로 들어가 Marketplace 로 들어갑니다.검색란에 leet 까지만 입력하면 LeetCode 관련된 플러그인들이 나옵니다.다운로드수도 많고 평점도 좋은 맨 위에 플러그인을 설치합니다.사진은 플러그인 설치 후 찍은 사진이라 Installed 라고 나오며 비활성화되어있지만처음 들어가면 Install 로 활성화 되어있습니다.설치 완료되면 깔,일반 개발
https://surfit.io/link/vRrYr,월간 개발자스럽다 #73,"ServletContainer와 SpringContainer는 무엇이 다른가?
Servlet과 Spring의 Container의 동작 방식의 차이를 분석한 글입니다.

#java
타입스크립트 꿀팁
TypeScript를 사용하면서 느낀 4가지
- enum 보다는 union type
- index signature 보다는 mapped type
- 외부 패키지의",일반 개발
https://surfit.io/link/N71jz,"“Hello, world!”로 알아보는 프로그래밍 언어","어떤 언어든 간에 한 번쯤은 코딩을 통해 이 문구를 직접 실행해봤을 텐데요. 왜 많고 많은 말 중에 콕 집어서 “Hello, world!”인 걸까요? 7월 넷째 주 주간 인프런 에서는 왜 “Hello, world”가 이렇게 유명한지, 프로그래밍 언어별로 차이가 나는 이유는 무엇이고 또 어떤 차이가 나는지를 살펴봅니다.


프로그래밍의 알파이자 오메가! 🚩
",일반 개발
https://surfit.io/link/Eml2E,오늘의집 A/B 실험 플랫폼 구축기,"현재와 새로운 버전들(B.C...N)간 실험 성공지표를 비교(A vs B, A vs C… A vs N)하여 어떤 버전이 가장 좋은 성과를 보이는지를 실험을 생성한 PO가 판단할 수 있도록 도움을 주는 플랫폼입니다.
좋은 성과? - 하나의 A/B 실험의 가설을 세울 때 측정하고자 하는 한 개의 성공지표(CTR, CVR, Conversion 등)와 여러 개의 ",일반 개발
https://surfit.io/link/EmA6N,OOP - 의존성 관리하기,"어떤 객체가 협력하기 위해 다른 객체를 필요로 할 때 두 객체 사이에 의존성이 존재한다고 말할 수 있다.

class A implements I {

  methodOfA(b: B) {
    return b.methodOfB().filter((item) =&gt; item.chceked)
  }
}

class B {
  methodOfB(c: C) {
",일반 개발
https://surfit.io/link/Z8bYb,개발자의 북마크,"개발자들 사이에는 한 가지 독특한 문화가 있어요. 바로 내가 알고 있는 걸 다른 사람들과 함께 공유하고 발전시켜나가는 문화입니다. (수많은 오픈소스 프로젝트가 그 중심에 있고요!) 자기의 역량과 노하우를 꽁꽁 감춰두기보다는 공개적으로 열어두는 분위기가 자리잡은 만큼, 초보 개발자들은 물론 연차가 오래된 개발자들까지도 서로 정보를 공유하고 도움을 주는 모습을",일반 개발
https://surfit.io/link/1YGL8,우리는 모의장애훈련에 진심입니다. – part1,"임의로 장애를 발생시킨다는 것은 실제 운영과 비슷한 환경에서 설계자가  준비한 장애를 발생시키는 것을 의미합니다. 실제와 유사한 베타환경에서 진행하는 이유는 실제 상황과의 차이를 최소화해서 좀 더 현실감 있는 훈련을 진행하기 위해서입니다.
그리고, 이 훈련에서 가장 중요한 역할자 중 하나인 설계자가 나옵니다. 상세한 역할자 소개는 조금 있다가 말씀드리겠습니",일반 개발
https://surfit.io/link/bb7oo,if(kakao)2021 기술 세션 모아보기,"if kakao 2018 동영상을 공개합니다.지난 9월 4일, 코엑스 그랜드볼룸에서 카카오의 개발자 콘퍼런스인 if kakao 2018이 성황리에 마쳤습니다. 카카오 이름을 건 첫 번째 개발자 콘퍼런스인 if kakao 2018은 인공지능, 메신저, 택시, 결제/송금, 검색 등 수많은 영역에서 쌓은 카카오의 기술과 노하우를 외부에 공유하고 소통하는 자리였구",일반 개발
https://surfit.io/link/3X9ob,Banksalad Product Language를 소개합니다,"안녕하세요 뱅크샐러드의 iOS개발자 류성두입니다. 오늘은 뱅크샐러드가 UI를 디자인하고 구현하는 방식의 큰 기둥인 BPL, 즉 Banksalad Product Language에 대해 이야기 해보려 해요. 먼저 본격적으로 소개하기 전에, 맛보기로 BPL을 활용해 UI를 만드는 방식을 잠깐 보여드릴게요.

이건 그저 맛보기일 뿐입니다. BPL은 그저 편하게 U",일반 개발
https://surfit.io/link/2vLDp,뉴비를 위한 개발 용어 사전 (2),"정적 웹 페이지(Static Web Page)서버에 미리 저장된 데이터를 그대로 불러오듯 전달하는 웹 페이지. 서버의 데이터가 바뀌지 않는 한 모든 사용자는 늘 고정된 웹페이지를 받아보게 된다. 주로 서비스 소개페이지처럼 내용이 자주 변경되지 않는 경우 정적 웹 페이지를 이용하는 경우가 많다.
동적 웹 페이지(Dynamic Web Page) 정적 웹 페이지",일반 개발
https://surfit.io/link/9RZ0r,뉴비를 위한 개발 용어 사전 (1),"#Server #Client 
서버(Server) vs. 클라이언트(Client) 서비스를 제공하느냐/제공받느냐에 따른 구분. 외부에 필요한 서비스를 제공하도록 만든 컴퓨터나 프로그램 영역을 서버라고 한다면, 여기에 접속해 서비스를 요청하고 제공받는 유저가 클라이언트가 된다.

#Frontend #Backend #Fullstack 
프론트엔드 개발자(Fro",일반 개발
https://surfit.io/link/7LAPn,Gatsby 를 이용한 기술 블로그 개발 후기,"Gatsby 는 React 기반의 정적 웹 사이트 생성기 (Static Website Generator) 이다. 프론트엔드 개발을 React 를 주로 사용해온 내게 가장 맞는 프레임워크라 생각된다.
여기서 정적 웹 사이트 생성기란, 말 그대로 정적 웹 사이트 (Static Website) 를 생성하여 웹사이트 구축을 도와주는 소프트웨어를 의미한다. 그렇다면",일반 개발
https://surfit.io/link/mxnJ2,기본기의 중요성,"프로그래밍이란 컴퓨터에게 실행을 요구하는 일종의 커뮤니케이션이다.
그래서 무엇을 실행하기 원하는지 정의가 필요하다.
다시말해, 프로그래밍에 앞서 문제를 명확히 이해한 후 문제 해결 방안의 정의가 필요하다.
이때 요구되는 것이 문제 해결 능력이다.
참고로 문제 해결 능력 !== 알고리즘 이다.
문제 해결 능력은 알고리즘 보다 더 큰 차원의 능력이다.
대부분 ",일반 개발
https://surfit.io/link/bb74A,"알고 보면 더 재밌는, 기술 스택 이름 비하인드","C언어는 왜 C언어지? 기술 스택 이름에 숨은 TMI
#Python #C/C++ #Java #JavaScript #PHP


여러분, 혹시 TMI(Too Much Information) 좋아하세요? 인프런 팀 안에도 TMI를 좋아하시는 분들이 무척 많은데요. ㅎㅎ
어느 날, 인프런 검색어 관련 데이터를 살펴보다 문득 궁금해졌습니다. ‘파이썬은 왜 파이썬일까",일반 개발
https://surfit.io/link/P1zlB,뱅크샐러드 Data Discovery Platform의 시작,"데이터를 분석하려면 보통 목적과 가설이 있어야 합니다. 매출 지표를 만들고 싶으면 매출과 관련된 모든 테이블을 알아보고선 집계하고 대시보드를 만듭니다. 아니면 어떤 가설이 있는데 가설을 증명하기 위해서는 데이터를 확인해야 하고, 그러기 위해서는 분석 환경에서 어떤 데이터가 있는지, 확인하고 싶은 테이블이 어떤 의미를 가지고 있는지부터 이해해야 합니다. SQ",일반 개발
https://surfit.io/link/p1zd6,어플리케이션 아키텍쳐 패턴들의 설명과 구현,"개발 중 발생했던 반복적인 문제점들을 정리하여 해결책을 제시하는 일종의 솔루션을 ‘디자인 패턴’이라고 부릅니다.
우리가 흔히 언급하는 어플리케이션 아키텍쳐 패턴들인 MVC와 MVP, MVVM 모두 디자인 패턴들 중 하나이며, 이번 글에서는 이들에 대한 설명과 구현 예시를 정리해보려 합니다.

MVC란 Model, View, Controller의 약자이며, ",일반 개발
https://surfit.io/link/N711z,화해 개발팀이 백로그를 다루는 방법,"매일 오전 15분 동안 하루 단위로 쌓이는 백로그를 모아 분류하고 리뷰하는 과정을 통해 개발팀 내 각 플랫폼으로 제품과 관련된 문제 해결 요청이 전달되고, 다시 플랫폼별 백로그 미팅을 통해 담당자를 지정하여 실행합니다. 이러한 요청의 전달 과정과 처리 과정을 가시화하기 위해서 개발팀은 2020년부터 지라 프로젝트를 이용하여 ‘엔지니어링 백로그 프로젝트’를 ",일반 개발
https://surfit.io/link/MLAgM,개발자의 애질리티,"과거에는 프로젝트 진행 초기부터 분석과 설계에 많은 시간을 투자했습니다. 전체 프로젝트의 ⅓ 이상이 분석과 설계일 정도로요. 문제는 프로젝트 기간의 ½ 시점에 요구사항이 크게 변한다면 결과물 하나 없이 다시 새로 시작해야 한다는 점이었습니다. 세상의 변화속도가 엄청나게 빨라진 지금, 초기 설계 비용이 큰 big up-front 설계가 항상 잘 들어맞지 않는",일반 개발
https://surfit.io/link/wJXOE,폭발적인 사용자 증가로 마주한 성능 저하 2종 해결하기,Azure 관리 페이지에서 Service Bus의 챗봇 관련 큐에 쌓인 메시지를 보니 활성 메시지가 100개 넘게 쌓여있는 것을 볼 수 있었습니다.활성 메시지가 있으면 메시지가 큐에 쌓여있다는 말입니다.일반적으로 챗봇은 예약 전송 기능을 사용하기에 “예약됨” 메시지 목록에 들어가게 됩니다. 그리고 예약된 시각이 되면 메시지 큐에 들어가 “활성” 상태가 됩니,일반 개발
https://surfit.io/link/1YxNW,월간 개발자스럽다 #72,"nginx playground
Nginx 설정을 웹에서 테스트하고 공유할 수 있는 곳입니다. 실행 환경은 Nginx 1.21입니다.
#nginx
클라우드 마이그레이션 '5가지 성공 요인 vs. 5가지 실패 원인'
클라우드 마이그레이션 과정에서 성공 요인과 실패 원인 대한 글입니다.
#cloud #architecture
Connection Timeout과 R",일반 개발
https://surfit.io/link/KRgZW,1년차 개발자가 공부하는 방법,"6개월 마다 “내 실력이 늘고 있는 것이 맞는가?” 하는 불안과 함께 우울하거나, 슬럼프가 왔는데 이 시간은 그냥 버티다 보면 지나간다는 것을 알게 되었다. 인스타그램에서 우연히 다음 글을 보았는데 많은 도움이 됐다.하기 싫어도 해라, 감정은 사라지고 결과는 남는다.최근에 퇴사를 하고 계획했던 대로 아는 동생과 창업을 준비하고 있다. 창업을 준비하며, 동생",일반 개발
https://surfit.io/link/7LL4G,"백엔드 플랫폼의 온보딩 프로세스 ""I Will Be Back…end"" 를 소개합니다."," 
 
 
안녕하세요, 화해 팀의 백엔드 개발자 윤정원입니다. 온보딩 프로세스
 
화해 개발팀은 올해부터 서비스 기술을 안정화하여 지속적인 개발과 성장을 할 수 있도록 적극적으로 채용을 진행해 오고 있습니다. 그 결과 짧은 기간 동안 개발팀의 규모가 상당히 커졌습니다. 백엔드 플랫폼의 경우 개발자가 작년 말에는 7명이었지만 지금은 16명으로 무려 2배 이상",일반 개발
https://surfit.io/link/yRROG,IaaS PaaS SaaS | Cloud,"얼마만큼을 개발자가 관리하고, 얼마만큼을 클라우드에서 제공받는가에 따른 분류로 나누어진게 바로 IaaS, PaaS, SaaS인 것이죠.

이 표에서 흰 부분이 개발자 관리 영역, 노란 부분이 기업(클라우드)에서 관리해주는 영역입니다.
Packaged Software

On-premise(온프레미스) 라고도 합니다.
물리적인 장치, 하드웨어, 환경을 직접 구",일반 개발
