url,title,description,category
https://surfit.io/link/5l9Ek,PHP Enums,"PHP에서는 기존까지 별도의 Enum class를 지원하지 안호 따로 아래 처럼 class의 const(상수)를 선언해 사용했었습니다.

class Status
{
    const NOT_WORKING = 0;
    const WORKING = 1;
}


하지만 며칠 전(2월 17일) 투표를 완료한 PHP rfc:enumerations에서 최종적으로
",PHP
https://surfit.io/link/50DXl,Laravel 8.28에 AsArrayObject와 AsCollection 커스텀 케스트 추가,"이번 주 릴리즈된 Laravel 8.28에는 Taylor Otwell가 기여한 두가지 새로운 Custom 캐스트 타입인 AsArrayObject, AsCollection가 있습니다. ArrayObject는 기존의 array와 JSON 캐스트에 비해 몇가지 장점이 있습니다.

PR 설명에 이번 캐스트가 Laravel 8에 작업 속도를 높일 수 있는 내용들이 ",PHP
https://surfit.io/link/3aO8x,PHPunit filter 사용 시 완벽히 일치할 때만 테스트,"phpunit을 사용하면서 특정 메소드, 혹은 클래스만 테스트 하고 싶을 땐 아래 처럼 filter를 줘서 실행합니다.
phpunit --filter test_something

물론 Laravel을 쓰는 경우엔 artisan에서 제공하는 test 명령어를 사용할 수도 있습니다.
artisan test --filter test_something



다만,",PHP
https://surfit.io/link/wJBdD,새 라라벨 라우트,"라라벨 v8.26.0 버전과 함께 출시하는 라우터는 새로운 missing() 메소드가 추가되어 없는 페이지를 편리하게 처리할 수 있는 새로운 방법을 제공합니다.


기본적으로 라우터 모델의 바인딩은 만약 없는 레코드에 접근한다면 404를 리턴하지만,
여태까지는 이를 커스텀하거나, 원하는 방법으로 처리하고자하면, 따로 정의가 필요합니다.
하지만 missing",PHP
https://surfit.io/link/Kg97Y,Laravel 쿼리 바인딩 취약점 분석,"6.20.11, 7.30.2, 8.22.1 보안 패치 이후, 유사한 방법으로 취약점이 발생해 6.20.14, 7.30.4, 8.24.0 이상 버전으로 업데이트하기를 권고드립니다.



  


이번 글에선 2021년 1월 13일과 1월 21일에 걸쳐 발표된 CVE-2021-21263, CVE-2021-3129 취약점들에 대해서 알아보겠습니다.


  CVE",PHP
https://surfit.io/link/KP7AY,쿼리빌더 sole() 메소드 이해하기,"라라벨 8.23에서 쿼리빌더 sole() 메소드가 소개 되었습니다. 이 메소드는 단일 레코드를 검색하지만 추가적인 단언(assertions)도 가지고 있습니다.

Sole는 단일 행이 필요하고 쿼리가 하나의 레코드와만 일치한다고 단언(Assert)할 때와 하나의 레코드만 있다는 것을 절대적으로 보장하길 바랄때 유용하게 사용할 수 있습니다.
만일 레코드가 없",PHP
https://surfit.io/link/5lgl2,라라벨 8.23 릴리즈,"Laravel 팀에서 laravel 8.23을 발표 했습니다.
이번 발표에는 새로운 sole() 쿼리 빌더 메소드와, throw_if와 throw_unless의 개선사항과 최신 변경사항들이 8.x 브랜치에 추가되었습니다.



Sole was added to the query builder, which was described in the initial p",PHP
https://surfit.io/link/KYOE4,PHP Annotated – January 2021,"Roman Pronskiy가 쓰고 JetBrains에서 제공하는 PHP Annotated 2021년 1월호의 번역/해석본입니다.
이 중에서 몇 가지 제 취향껏 골라 그 안의 내용도 좀 뒤져보고 개발새발 번역해서 소개합니다.
PHP 8.0.1, 7.4.14, 7.3.26https://www.php.net/ChangeLog-8.php#8.0.1https://w",PHP
https://surfit.io/link/w4MNg,PHP8 에서 파라미터 기본값 선언,"PHP에선 다음과 같이 함수에 기본값을 설정할 수 있습니다.
function myFunction($a = 'default')
{
    echo $a;
}
myFunction(); // default
myFunction('new one'); // new one


myFunction()과 같이 파라미터 없이 호출하면 기본값 default가 표시되고,myFu",PHP
https://surfit.io/link/KE4Vm,PHP key를 가진 배열의 spread 연산자 RFC,"PHP key를 가진 배열의 spread 연산자에 작동 방식에 대한 RFC입니다.
        
        
  기존의 글을 그대로 번역하지 않고 제가 필요한 부분을 추가하고, 재편집했습니다. 원본 RFC은 여기서 확인하실 수 있습니다.



기존 5.6 부터 함수 인자를 전달(rfc) 할 때 사용되던 spread 연산자(...)가 
7.4에서 부턴(",PHP
https://surfit.io/link/KvPrr,Artisan 명령 목록에서 Laravel Artisan 명령어 숨기기,"만일 제품이나 패키지는 릴리즈 할 때, 설치만을 위해 사용되거나 특정 상황에서만 사용되는 Artisan 커맨드를 php artisan를 실행할 때 나오는 리스트에 표시하고 싶지 않을 수 있습니다.


라라벨에선 간단히 hidden속성을 설정하는 방법으로 커맨드를 숨길 수 있습니다.
class DestructiveCommand extends Command
{",PHP
https://surfit.io/link/311Dv,[번역] 아무도 말하지 않는 PHP의 좋은 점,"PHP에서 내가 좋아하는 점이 뭘까?

PHP는 실행후 죽도록 설계됐다.

우리는 코드 중복, 혹은 나쁜 코드 정렬(formmating), 나쁜 변수명 등을 두려워해선 안 된다. 코드 냄새를 풍기는 이런 결함들은 물론 나쁜 것이지만, 코드를 오염하는 데에선 상태 있음(statefulness)에 비할 바가 안 된다.

PHP에 상태가 없다는 특징은 많은 이들",PHP
https://surfit.io/link/wmLBO,PHP Annotated – October 2020,"PHP 8.0.0 RС 2PHP 8의 release candidate 시리즈가 시작됐습니다. 최종 릴리스 전까지 두 개의 RC가 남아 있습니다.
8.0을 위한 별도의 branch가 생성되었고, master branch는 이제 PHP 8.1을 바라보고 있습니다(php-src 저장소에는 master branch를 “Active development branch",PHP
https://surfit.io/link/wdBQN,PHP Annotated – September 2020,"PHP5 시절로 돌아가면, 성능을 개선하기 위해 C-extension을 사용하는 프레임웍이 유행이었습니다. 
이 중 가장 인기 있었던 건 Phalcon framework이었고, Zephir라는 자체 언어도 사용할 수 있었죠.",PHP
https://surfit.io/link/59j9B,Docker image에 php composer 설치,"회사에서 PHP를 사용하다보니 composer를 사용하는 일이 많아졌다.
설치하는 방법들이 찾는데마다 달라서 우선 찾은 것들을 정리해서 둔다.
shell를 이용하는 방법은 이전 composer의 기본 설치방식이었던걸로 기억하고, 많은 사람들이 이렇게 설치하도록 알려준다.
PHP 인터프리터를 이용해서 설치하는 방법은 composer 공식 페이지에 적혀있는 방",PHP
https://surfit.io/link/KQpM6,V8Js 로 Laravel 에서 Vue Server Side Rendering 구축하기,"서론
세상에나, 이게 가능하다니… 사실 예전에 V8Js 를 봤을 때에는 크게 기대를 안했는데, 왜냐하면 자바스크립트 프레임워크는 나날이 복잡해져가는데 Node로 V8 을 고유하게 사용하는 것도 아니고 PHP 에서 불러다 쓰면 잘 안될거라 생각했기 때문이다 (내가 잘 몰랐기 때문에… ㅎㅎㅎ). 그런데 이번에 회사에서 적용 시켜보니 잘 되더라. WOW :D
P",PHP
https://surfit.io/link/ozlQa,PHP 8 마이그레이션을 위한 리포트를 생성하자,"PHP 공식 지원 기간 확인   PHP는 다른 언어와 달리 LTS 버전이 존재하지 않습니다. 그에 따라 최소 3년에 한 번씩 PHP 버전을 올려야 주기적인 보안 지원을 받을 수 있죠. 버전 별 지원 기간은 PHP 공식 홈페이지에서 확인 가능합니다. 사용하는 버전이 언제까지 보안 지원을 하는지 확인하고, 종료 시기가 다가오면 버전 마이그레이션을 준비합시다!h",PHP
https://surfit.io/link/1Yx7W,모던 PHP에서 배열 대신 DTO 사용하기,PHP 배열은 색인배열(indexed array)이자 연관배열(Associative Array)로 아주 편리하고 강력한 자료형이며 PHP가 빠른 생산성을 가질 수 있는 부분이기도 합니다. 그러나 엔터프라이즈급 어플리케이션에 자료전달 구조체로 배열을 사용하는 경우 크게 네 가지의 아쉬운 상황이 발생합니다. 지금부터 하나하나 알아보겠습니다.1. 값을 직접 확인,PHP
https://surfit.io/link/wVZb9,"라라벨 데이터베이스와 모델 (쿼리빌더, 옐로퀸트)","라라벨에서 쿼리를 작성하는 방법은 간단하다. 레거시 PHP 에서 쿼리를 작성하는 방법은 PDO(PHP Data Object)를 사용하더라도 그다지 보기 좋은 것은 아니었다.

라라벨의 쿼리빌더를 다음과 같이 간단하게 표현할 수 있다.
더 나아가 옐로퀸트 ORM 을 사용하면 모델(User 클래스와 users 테이블이 연결된)과 조합하여 사용한다면 더 간단하게",PHP
https://surfit.io/link/59alq,"라라벨 블레이드 템플릿 (상속, 컴포넌트, 슬릇)","블레이드에는 여러 지시어(Directive)가 존재하는데, 상속, 컴포넌트, 슬릇 기능 등은 많이 쓰이는 기능이다. 따라서 이를 대표적으로 알아보자. 지시어의 수가 다소 많은터라 나도 다 알지 못한다.
상속
상속과 관련된 지시어는 @extends, @yield, @section, @show, @stack 이 존재한다. 자바스크립트 템플릿을 사용하듯 블레이드",PHP
https://surfit.io/link/w4ZQP,"라라벨 블레이드 템플릿 (보간, 조건문, 반복문)","블레이드 템플릿은 라라벨에서 프론트엔드 마크업 및 컴포넌트를 포함하고 작성하기 위한 템플릿이다. 일반적인 PHP 템플릿처럼 if, for 와 같은 제어구조를 사용할 수도 있고, 다른 템플릿을 상속받고 슬릇(Slot)과 같은 개념을 통해 부모 템플릿에 마크업을 삽입할 수도 있다. 이러한 개념들은 사뭇 Vue.js 와 비슷한 느낌을 주기도 한다.
보간
템플릿에",PHP
https://surfit.io/link/KPGn6,라라벨 라우팅과 MVC 아키텍쳐,"이번 포스트에서는 라라벨에서 라우팅에 대해 간단하게 알아본다. 컨트롤러는 다음 포스트에 알아보도록 하자. 블로그의 특성상 글이 시리즈로 이어지는 것은 썩 좋지 않기 때문에 기능에 대한 사전식 나열이나 일부 설명이 첨부되는 형식으로만 작성될 것이다.
MVC(Model, View, Controller)
라라벨은 MVC 아키텍쳐를 따르는 어플리케이션 구조다. M",PHP
https://surfit.io/link/3APOp,Laravel HTTP 비동기 요청,"기존의 PHP에서 curl_exec나 file_get_contents 등을 이용해 요청하는 Http 요청은 모두 동기적인 방식이다보니
여러개의 요청을 할 때는 순서대로 하나하나 씩 처리를 하다보니 많은 시간이 소요됩니다.

예를들어 아래 처럼 3가지의 요청이 있다고 생각해봅시다.

7초 짜리 요청
  10초 짜리 요청
  8초 짜리 요청
이때 Sync(동기",PHP
https://surfit.io/link/KvyzD,PHP POST 요청시 배열 길이 제한 문제 - 요청 값이 잘린다!,"엄청 긴 배열을 한꺼번에 POST로 넘기는 경우가 있었다. 일부가 저장이 되지 않아서 한참을 헤맸다. 알고 보니 $_POST 배열의 뒤가 잘렸던 것이다.

엄청 긴 배열이란 아래와 같은 쿼리 스트링 형태를 말한다.

display_items[0][x]=1&amp;display_items[0][y]=0&amp;display_items[0][width]=2&a",PHP
https://surfit.io/link/wVrJ7,Laravel Octane,"Taylor Otwell은 Laracon Online 2021에서 Laravel Octane을 처음 선보였습니다.
Laravel Octane은 Swoole와 RoadRunner와 같은 환경을 활용해 고성능의 Laravel을 실행하는 first-party 패키지 입니다.

Octane은 데모에서 4개의 스레드를 사용해 동시에 50이상의 요청을 처리하는 “he",PHP
https://surfit.io/link/KpxE4,기능(Feature) 테스트 VS 유닛(Unit) 테스트,"이번 글을 쓰게된건 매번 기능(Feature) 테스트와 유닛(Unit) 테스트의 차이점을 확실히 하고,
개인적으로 쌓인 유닛 테스트에 대한 오해를 풀어 보려고 합니다.


Laravel 에선 다음과 같은 TEST 디렉토리 구조를 가집니다.",PHP
https://surfit.io/link/37DZ6,라라벨 마이크로서비스 예제 3부,"모노리틱 서비스 구조에서 마이크로 서비스 구조로 전환할 때 사용자 인증을 어떻게 통합할지에 대한 내용을 계속 이어갑니다. 이번 포스트에서는 아래 그림처럼 한 마이크로 서비스가 다른 마이크로 서비스를 호출하는 경우를 살펴볼겁니다.


UAA 연동 시나리오

전체 예제 코드는 https://github.com/appkr/laravel-msa-example에 있",PHP
https://surfit.io/link/Kb4dr,라라벨 마이크로서비스 예제 2부,"지난 포스트에 이어 모노리틱 서비스 구조에서 마이크로 서비스 구조로 전환할 때 사용자 인증을 어떻게 통합할지에 대한 내용을 이어갑니다.

예제 소스 코드에는 PHP7.3, fpm, Nginx, MySQL 등의 런타임 환경을 docker-compose로 구동하도록 했습니다.
$ tree docker
# docker
# ├── custom-php.ini    ",PHP
https://surfit.io/link/KpZOd,라라벨 마이크로서비스 예제,"모노리틱monolithic 서비스 구조에서 마이크로 서비스 구조로 전환을 고려할 때 가장 먼저 고려해야할 모듈은 사용자 인증 부분입니다, 아래 그림처럼 말이죠.

이 포스트에서는 라라벨 프레임워크로 마이크로 서비스를 만들때 UAAUser Account and Authentication 서버와 연동하는 예제를 설명합니다. 기존의 모노리틱 서비스를 마이크로 서",PHP
https://surfit.io/link/wmEPM,Laravel의 Macro,"Laravel에는 기존의 존재하는 다양한 메소드 들을 제공하지만, 내가 원하는 기능을 하는 메소드를 넣기위해서 일일히 Model을 확장해 작업하기는 쉽지 않습니다.
그렇기에 Laravel에선 이러한 메소드를 확장 없이 등록하여 사용할 수 있는 Macro 기능을 제공합니다.

다만 모든 클래스에 대해서 등록하지는 않고 아래의 Class들 에서 등록이 가능합니",PHP
https://surfit.io/link/3BPzj,__invoke PHP 매직 메소드,"PHP에는 다양한 매직 메소드 들이 있습니다.
이는 PHP의 유연함을 대표하기도 하면서,
IDE의 정적 분석을 어렵게 하기에 많은 말이 있습니다만, 이에 대한 부분은 다른 포스트에서 다뤄보도록 하고  이번 포스트에선 __invoke 매직 메소드를 다뤄보려고 합니다.

Form
public __invoke(...$values) : mixed
__invoke ",PHP
https://surfit.io/link/3NMR8,20가지 Laravel eloquent 팁과 트릭,"라라벨의 모델은 정말 다양한 방법으로 사용할 수 있고, 또한 많은 부분을 자동으로 처리해줍니다.
이러한 특성을 최대한으로 살리는 아래의 팁들은 라라벨로 개발할 때 편리한 도구가 되어줄 겁니다.

원본글 “20 Laravel Eloquent Tips and Tricks”



엘로퀀트 ORM은 단순한 매커니즘으로만 보이지만, 그 아래에선 많은 감춰진 함수들과",PHP
https://surfit.io/link/5lpLL,장애 확산을 막기 위한 서킷브레이커 패턴을 PHP에서 구현해보자,"MSA를 위한 여러 가지 기법이 존재하는데, 그중에서 서킷브레이커 패턴을 활용하는 방법에 대해 살펴보도록 합시다.
이번에는 오픈소스 라이브러리를 활용해볼 건데, 사실 서킷브레이커 패턴은 원리만 이해하면 구현 자체가 어렵지 않습니다.
물론 고도화를 한다면 이야기는 달라지겠죠.
그러니 이 글을 보시는 분들이 쉽게 접근할 수 있도록 라이브러리를 통한 서킷브레이커",PHP
https://surfit.io/link/wJkOV,"라라벨, npm run watch가 헛돌며 작동하지 않을 때","맥에서 라라벨 새 프로젝트를 만들고 npm run watch를 돌렸는데 작동하지 않았다. 커맨드라인에서는 컴파일이 끝나고 브라우저가 떴는데, 브라우저에 사이트가 나오지 않는 것이다. localhost:3000으로 접속하면 안 되고, 본래의 도메인(video.localhost)으로 접속하면 잘 됐다. 프록시 URL이 틀리게 들어간 것도 아니었다.

node_",PHP
https://surfit.io/link/wVvbk,Imagick PHP Extension 설치 가이드 V2 (PHP5.6 / XAMPP 5.40.0 / Mac),"안녕하세요. imagick을 설정할 때마다 고통받고 있는
브랜디 개발자 강원우입니다.

imagick은 PHP의 이미지 처리 라이브러리로 속도는 약간 떨어지지만, 적은 메모리 사용량과 좋은 화질의 이미지 처리 결과를 얻을 수 있어서 PHP에서 주로 사용하는 라이브러리입니다.

그런데 해당 라이브러리는 몇 가지 제약조건이 있어서 프로젝트를 구성할 때마다 개발",PHP
https://surfit.io/link/wm6oy,PHP Annotated – August 2020,"Roman Pronskiy가 쓰고 JetBrains에서 제공하는 월간 PHP Annotated 2020년 8월호의 번역/해석본입니다.
이 중에서 몇 가지 제 취향껏 골라 그 안의 내용도 좀 뒤져보고 개발새발 번역해서 소개합니다.
PHP 8.0.0 Beta 1https://www.php.net/archive/2020.php#2020-08-06-3
첫 beta",PHP
https://surfit.io/link/KYvjj,TOAST를 이용한 PHP Codeigniter TDD 알아보기,"Overview

브랜디 관리자 프로젝트는 Codeigniter + PHP로 구성되어 있습니다.

현재의 브랜디 관리자 서비스는 초기의 서비스 모델이기 때문에 계속 더 나은 방향으로 발전하고 있는 브랜디 랩스의 개발 방향성과 잘 맞지 않습니다. 따라서 브랜디 관리자는 새로운 프레임워크와 AWS Lamda로 구성될 준비를 하고 있습니다.

하지만 브랜디 관리",PHP
